,stabf
37593,1
46125,0
12268,0
46411,1
35662,1
57713,0
45441,0
44874,0
14295,0
18820,0
13744,1
33657,0
51298,0
3492,1
42384,0
27053,1
14478,1
32530,1
28352,0
54709,0
4095,0
27483,0
7553,0
39188,1
12509,0
44011,1
48672,0
21246,0
42967,1
49923,0
25440,0
26370,1
5353,0
19707,0
27328,1
54542,0
36719,0
53718,1
20515,1
54567,0
25670,0
27489,0
30117,1
30902,0
52091,0
2677,0
28941,0
33984,1
1638,0
12998,0
8580,1
52122,0
1876,0
42980,0
19851,0
197,1
6311,0
28713,0
41092,1
44698,0
32155,1
21008,1
8960,0
39861,1
26712,1
40206,1
35159,0
33009,0
32498,0
22254,1
34036,0
2463,0
59749,0
7344,1
1696,0
19387,1
18486,0
9329,0
12172,1
46625,1
39190,0
39825,0
14932,0
20764,0
59173,1
23350,1
49792,1
59454,0
26463,0
9251,0
375,1
45202,0
43,0
14354,0
52970,1
52431,1
6010,0
43260,0
13297,1
38258,0
13294,0
23034,1
11801,1
40494,1
35130,1
49627,0
17302,0
20374,0
786,1
42842,0
32879,1
34624,0
6356,0
32494,0
13910,0
13465,0
18054,0
9255,1
42575,0
13787,1
394,1
2377,1
45972,0
52680,0
25644,0
46760,0
11468,0
1840,0
36126,0
15529,0
46021,0
56801,0
11985,1
36055,1
46333,1
38165,0
37455,1
42795,0
17269,0
37363,0
54066,1
30567,1
34641,0
12267,1
32981,1
2551,1
18447,1
43680,0
58336,1
53029,1
26663,0
34259,0
14908,0
22367,0
51877,0
14178,0
1451,1
13548,1
5120,0
12358,1
58004,0
49084,0
34312,0
45567,0
59754,1
33444,0
45222,0
57076,0
58860,1
29618,1
27238,1
45379,1
9876,0
34277,0
44247,0
12552,1
44967,1
639,0
15805,0
22921,0
8726,0
43611,1
47806,0
24312,0
37834,0
58543,1
59397,0
42775,0
9891,1
35588,1
29573,1
5886,1
9887,0
30461,1
33977,0
1259,1
5086,0
27656,0
49094,0
40862,1
21017,1
19628,0
46474,0
27325,1
27580,1
26590,1
56167,0
36487,1
54097,0
57732,1
28076,1
58216,0
44838,0
5128,1
12617,0
40252,0
25002,0
7373,0
20529,0
23737,0
51081,0
55866,0
56204,0
31249,0
27339,1
37902,0
14667,0
26889,0
40786,1
31701,0
10028,1
27753,0
6912,1
1684,0
47946,0
47256,0
52009,1
43687,1
41285,0
27961,1
58116,1
18283,0
36770,1
6222,1
50623,0
47540,1
17274,0
22347,1
53918,0
905,0
35909,0
51369,0
3608,0
15190,0
24909,1
44081,0
59878,0
40077,1
7760,1
59088,0
38315,0
9983,1
26815,1
12584,1
4593,1
50118,1
25186,0
26528,0
51946,0
32910,0
13722,1
1065,1
35065,0
42068,0
27182,1
47451,0
13298,1
11961,1
1538,0
44983,0
51569,0
8614,1
54683,1
53413,0
46005,0
1105,1
57374,1
52178,1
2714,0
39826,0
17998,1
9729,0
25691,0
19361,0
36736,0
19035,1
36234,0
18584,1
22733,0
36585,0
54434,0
28304,0
38232,1
9587,0
45852,0
58474,1
40372,1
14744,0
13630,1
20768,0
6677,1
42032,0
12618,1
8825,0
2884,0
22744,0
54806,0
44685,1
23177,0
50095,0
46249,1
42009,1
45686,1
6014,1
37810,0
31426,0
5806,1
20089,1
34499,1
32456,1
40434,0
5931,0
48591,1
45068,0
9144,1
37959,0
8444,0
46839,1
6313,0
23335,0
42941,0
39682,0
2772,0
16113,1
121,0
47315,1
20588,0
50575,0
14626,0
24191,1
8583,0
15134,0
50861,0
2189,1
23792,1
40745,1
59784,1
36033,0
24501,1
27043,1
31877,0
32691,0
36689,1
16536,0
6589,1
22451,0
9727,0
52723,1
36535,0
52734,0
17991,0
47867,0
35732,1
47957,1
30002,0
41204,0
50532,0
48264,1
49196,0
33665,0
42421,0
8851,0
53727,0
51631,1
9334,1
8411,0
2785,1
39060,1
7616,1
26974,0
22677,0
34606,0
51562,0
55935,0
37099,0
4057,0
33538,1
31818,1
50887,0
15142,1
49218,1
11508,1
2892,0
26490,0
5970,0
12601,0
14347,0
17372,0
23985,0
12447,0
51970,1
45480,0
55503,0
59269,0
24180,0
24846,0
57780,0
19131,0
28351,1
52498,0
9808,0
33380,0
30532,0
12860,0
34512,0
33387,0
16677,1
25606,1
58283,0
14531,1
57287,0
9227,0
36426,0
24746,0
25630,0
25165,0
2931,1
52590,0
7987,0
33310,1
45717,0
44288,0
41589,0
1358,0
13481,0
24546,0
36869,0
31712,0
25293,0
34857,1
53765,0
56855,0
33119,1
14110,0
33151,1
16759,1
11440,1
40035,0
16381,0
57102,1
1805,1
9929,0
42597,0
20296,1
56962,0
24728,1
36873,0
27803,0
26329,0
3666,1
17360,0
7848,0
52703,0
26529,0
3276,0
1166,1
30269,1
39518,1
7720,0
43544,0
31297,0
59147,0
42210,1
29075,0
31124,0
14491,1
1307,0
31455,0
10048,0
13040,0
40833,1
28384,1
10828,0
49244,0
13429,1
27190,1
41842,0
29894,1
56168,1
38741,1
48714,0
18544,1
47588,0
57319,1
24654,0
33762,0
59120,1
12846,0
21466,0
3048,0
57540,1
36685,1
35573,1
36884,0
57898,0
36823,0
21462,0
28365,1
59529,0
52772,0
21652,1
51211,0
8103,0
33945,1
16382,0
50599,1
34847,1
11128,0
24307,0
32160,0
19575,0
49461,0
23343,1
13080,0
40948,0
5111,1
57897,0
35376,1
13741,0
36250,0
30881,0
1509,1
35859,1
38201,0
17399,0
43733,0
15336,0
23884,1
34954,0
28002,0
35162,0
27837,0
15064,0
53398,0
3991,1
36143,0
57431,0
52029,1
35316,0
54597,0
18946,0
45061,0
13837,1
53317,0
58716,1
23688,0
56300,1
12718,0
50201,1
28000,0
59124,1
42441,0
43101,0
53493,1
329,1
48421,0
41572,1
42476,0
11774,0
22468,1
35009,1
25089,0
49912,0
41990,0
41040,1
42706,1
7583,0
55623,1
9434,0
10337,0
22634,0
59035,1
43893,1
55631,1
49233,0
15822,1
12553,0
30798,0
24455,1
57171,0
47902,0
34984,0
38178,0
23244,1
1751,0
50236,0
2405,0
15381,0
24663,0
42245,1
50010,1
29845,1
28411,0
29562,1
28809,0
40265,0
39140,1
49695,1
6492,1
34787,1
23667,0
58884,0
30711,0
34803,0
22883,0
50536,1
11244,0
34497,1
54257,0
42422,0
6781,0
34536,0
40675,0
35999,0
26774,0
49370,1
18592,0
6037,0
44221,1
4983,0
17794,0
45584,1
19342,0
41304,0
14686,0
47426,1
54707,0
30390,0
25235,0
16349,0
32191,0
26560,1
49838,1
34979,0
47900,0
11730,1
13994,0
3534,0
9860,0
22531,0
24895,0
26579,0
58781,0
4666,0
10655,0
22607,0
27453,0
30696,0
9942,0
43107,0
41874,1
19301,0
20383,1
35875,1
50275,1
42918,1
24923,0
9883,0
8459,0
56637,1
51553,0
6393,0
21187,0
1762,0
36058,0
32319,1
19541,1
27303,1
46714,0
26194,0
48319,0
56278,0
17037,1
53278,0
30872,0
24820,0
24371,0
4873,1
25209,0
59659,0
56771,1
43327,0
43940,0
31570,0
36456,1
16387,0
21167,0
42490,0
33356,1
35199,1
32544,0
35527,0
5175,0
13226,0
48140,1
37103,1
30356,0
24388,0
48514,1
45952,1
9497,0
45264,1
3514,0
33487,1
35262,0
2611,1
15710,0
43133,0
19560,1
23511,0
8784,1
32014,0
8565,0
8607,1
5292,1
21625,0
37271,0
29456,0
59802,1
52143,0
35925,1
43154,0
23294,0
4113,0
59043,0
34367,1
21773,1
58798,0
7193,1
41911,0
22003,1
44529,0
31718,0
1793,1
27142,0
19456,0
16313,0
43917,0
41137,0
55644,0
52842,0
28399,0
43809,1
30422,0
10750,1
22546,1
40449,0
52726,1
13438,1
8109,0
38997,0
19072,1
36441,0
15602,1
1839,1
52246,1
26982,0
3820,0
44494,0
1428,1
9094,0
28458,0
39558,0
37248,1
1520,0
38319,0
18059,0
32823,1
50485,1
54426,0
47208,0
4750,0
44143,0
12365,0
49704,1
21014,1
52632,0
41771,0
15681,0
2719,1
5617,0
3582,0
17817,0
57817,0
58438,0
47962,0
3972,1
9157,1
36786,0
32740,0
33672,1
56243,0
12834,1
38827,1
51750,0
25359,0
15128,1
50430,0
55048,0
16119,0
56352,1
54130,0
6888,0
16736,0
47642,1
41895,0
45342,0
9132,0
9972,0
20853,1
3262,0
45208,1
59357,0
38324,1
26893,0
37763,0
22552,1
12171,0
46994,0
59108,0
2849,0
6610,0
36064,0
18439,0
58982,0
57161,0
43556,0
44193,0
38225,0
45641,1
25746,0
51594,0
52568,0
12443,0
37032,0
14350,0
8219,1
22742,1
44833,1
25876,0
7076,0
7741,1
41027,1
3818,1
31938,0
38703,0
1261,1
55580,0
51460,0
14265,0
5459,1
21508,1
48419,1
47228,1
6370,1
3735,0
52776,0
24772,0
16839,1
30227,0
44850,1
28332,0
32047,1
54027,0
1423,1
50098,0
58692,0
33025,0
50689,0
6376,0
33411,1
55514,1
56985,0
49955,1
52167,0
56602,1
44413,0
59060,1
33622,1
13649,0
3079,1
35379,1
45028,0
17251,0
32972,0
41505,0
49337,0
26563,1
23753,0
29323,0
6067,0
49999,0
46321,0
50319,1
3527,0
53958,0
37784,0
33422,1
2307,1
32794,0
10339,0
18615,0
23620,0
4006,0
1299,1
1240,1
29750,0
36645,0
36395,1
15277,0
17184,0
9613,0
48553,1
35776,1
9959,0
27353,0
53506,1
17312,0
22718,0
39311,0
54453,0
52453,1
54222,1
4567,0
49445,1
54225,0
40297,1
32526,1
9482,0
38657,0
54116,0
21160,1
42499,0
21442,1
26135,0
49546,1
17879,0
18431,0
13588,1
13812,0
24353,1
54445,1
50143,0
49791,1
7255,0
58815,1
13694,0
5608,1
2133,0
14281,0
4692,0
52338,0
39018,1
19274,1
2841,1
31545,1
56498,0
44177,0
57676,0
34322,0
49415,1
32210,1
35777,1
49159,0
7790,0
22783,0
58281,0
26754,0
18042,0
9020,0
57464,0
48513,0
28173,0
25378,0
36799,0
19941,1
2075,1
18519,0
14913,0
9249,0
38874,0
41944,0
2636,0
605,0
47145,0
23202,1
19669,0
26196,1
10399,0
34898,1
2901,1
57227,0
21038,0
7870,1
23240,1
25274,0
32065,1
44498,0
23842,0
9485,1
43267,1
35300,1
18505,0
37556,0
21772,1
9200,1
58550,0
9924,1
2603,1
55534,1
23692,0
57930,0
39753,0
34311,0
35115,0
2536,0
13478,0
15815,0
14931,1
29623,0
5721,0
4087,0
52601,0
10322,0
2554,0
54035,1
48025,0
17691,0
46256,0
28436,1
56350,0
41759,0
18631,0
10777,0
44379,0
7997,1
51776,1
27965,1
42636,0
19097,0
7371,0
40002,0
643,0
52579,1
24885,1
33154,0
56615,0
26244,1
21292,0
45950,1
3219,0
22794,0
39666,1
36831,0
4314,1
23522,1
10348,0
12037,1
56169,0
21099,0
10042,0
24644,0
2890,0
55528,1
37215,0
33178,1
33110,0
17245,0
10600,1
5244,0
28305,1
6533,1
19184,0
36333,1
19955,1
15258,0
40083,1
23808,1
6141,0
53182,0
18164,0
11412,1
32258,1
37338,1
40302,0
32318,1
41379,1
48796,1
50626,0
25096,0
35800,0
29159,0
13750,0
53249,0
55420,1
16855,0
21351,0
59373,0
56039,0
16904,1
42450,1
49261,0
17153,1
5541,0
7819,0
26278,0
17249,1
33185,0
20351,0
6714,0
25879,1
14499,1
51663,1
5369,1
17613,0
31969,1
38846,0
36928,0
2923,0
57520,0
15940,0
20087,0
26468,0
58369,0
41135,0
30850,1
19744,1
25837,1
17683,1
4964,0
18360,1
58665,0
32602,0
49268,0
45913,1
35356,1
5978,1
17015,1
40393,1
51479,0
32582,1
56309,1
53181,1
6967,0
18532,0
9198,1
12659,0
53472,1
34345,0
52857,1
49222,1
57802,0
22110,0
19155,0
20477,0
28901,0
59627,0
54185,1
43628,0
58768,1
9357,0
44542,0
52194,0
31808,1
569,0
13941,1
9976,0
23989,0
27165,0
25859,1
23707,1
35903,0
17833,0
28693,1
53716,0
18104,1
18052,0
59587,0
54887,1
53062,1
19243,1
49428,0
36776,1
33726,0
3775,1
43333,0
18172,1
31140,0
39078,0
21762,0
43296,0
40784,1
52146,1
589,0
38995,1
18865,0
9926,1
17980,0
46872,0
45138,0
10132,0
42937,0
55172,1
27315,1
8534,1
6651,0
12597,0
30597,1
42036,0
13215,0
42947,1
5914,1
10406,1
28990,0
19025,0
9905,1
36437,0
57838,0
51850,1
54613,0
35458,0
14223,1
51671,0
19834,0
19517,0
38087,0
48192,1
59197,1
12739,1
50100,1
51152,1
44202,0
762,0
41755,0
20866,0
28925,0
36555,0
26060,0
14870,1
11215,0
54506,0
21810,0
27654,1
48469,0
2821,0
37576,0
7752,1
26912,1
5260,0
29980,1
30574,1
6236,0
49365,0
10333,0
35197,0
59390,0
16690,0
25461,1
27804,0
32926,1
35391,0
53322,1
57784,0
6934,0
25615,0
33771,0
7345,1
30514,0
26289,1
51734,0
17907,1
36245,1
20095,0
10744,1
43301,1
4155,0
11487,0
4832,0
45762,1
38963,0
35772,1
15575,0
22752,1
59428,0
19252,0
32515,0
37266,0
51803,1
59121,1
2985,0
2351,1
40529,0
3068,1
41712,0
40975,0
43753,0
42458,0
36849,1
14582,0
58080,0
41861,1
40558,1
52622,0
58022,0
34791,0
31383,1
20100,1
2666,0
37718,0
48325,0
3481,0
31207,0
5632,0
34595,0
17121,1
13237,0
16329,0
6371,0
17388,0
9133,0
36508,0
53199,0
40246,0
33321,0
30335,0
38533,0
49398,0
35530,1
24580,0
34600,1
9490,1
19964,1
47747,0
9547,0
12070,0
10109,0
45246,0
25712,0
21217,1
24693,0
27180,1
30964,1
42357,0
3039,0
13757,0
36893,0
44383,0
4239,0
11093,0
7759,0
48035,0
41705,0
9605,1
17904,1
55791,0
27176,0
15497,0
35172,1
14888,0
13906,0
45258,0
1980,0
16152,1
58114,0
46010,0
9509,0
27302,0
8732,1
57450,1
22967,1
1484,0
7396,0
43340,0
43982,0
46410,1
55156,0
33709,1
34647,0
58491,0
23523,1
58572,0
4751,1
16931,0
42360,1
32579,1
14050,0
36411,1
484,0
21022,0
463,0
13312,0
24499,1
17230,1
10639,0
12638,0
25163,1
56893,0
4009,0
30415,0
23431,1
19148,0
33400,1
489,0
56793,1
40163,0
53381,1
11600,1
2682,0
15872,0
8058,0
13708,0
39413,0
21070,0
50451,0
17771,1
33496,1
51621,1
18740,1
3871,1
52089,1
28511,0
48354,0
34650,0
33966,0
29223,0
52756,1
17894,0
52535,0
25367,0
41072,1
39585,0
11107,0
12027,0
3529,1
9804,0
9813,0
31800,1
54399,0
6461,0
46175,0
7205,0
11920,0
33620,0
18461,1
8759,1
47133,1
45869,0
54929,0
1640,0
29532,0
14975,1
37895,0
49003,1
11765,0
58752,0
49359,0
50731,0
59290,0
11157,1
5746,0
51506,0
14757,0
1573,1
43993,1
24619,1
45206,0
13985,0
54139,0
22926,1
15107,0
23663,0
1515,0
30129,1
18410,0
52614,1
40795,0
46615,0
27204,0
56034,0
52073,0
24159,0
48808,1
3095,1
46688,1
28253,0
25480,0
39946,1
59346,0
35959,0
19933,0
58645,0
56065,1
6190,1
17981,1
33937,1
34765,0
41308,0
1511,1
13526,1
10951,0
25518,1
30605,0
56706,0
12003,1
43622,1
58197,0
20014,0
1548,0
52199,1
16755,0
36325,0
25466,0
51386,1
8535,1
22821,0
21617,0
38631,0
33570,1
5928,1
56780,1
34064,1
26393,0
51595,1
41005,0
22929,1
17950,0
21453,0
56650,0
48547,1
53544,0
14148,0
20166,0
23517,0
28096,0
55948,0
52597,0
5969,0
25513,0
42431,1
27033,0
45145,0
38529,1
24960,0
5322,0
46141,0
9844,0
20653,0
13942,0
28957,1
50324,0
46463,0
13525,0
7064,0
36912,1
3973,0
55199,1
1599,0
49918,0
20062,1
30451,0
30445,0
49072,1
30506,1
18720,0
51591,1
45292,1
22211,1
6704,0
52599,1
47734,1
44125,1
13256,1
17792,0
9826,0
44937,1
13081,1
42053,0
20472,1
18649,1
15206,0
44570,0
8265,1
59746,0
15680,1
48382,0
37686,0
24381,0
35285,0
48948,1
57297,0
23812,0
49652,0
3546,0
50228,1
41403,0
22876,0
19760,0
36224,0
51615,0
24731,1
22253,0
51138,0
43717,1
9486,1
30252,0
19862,0
35264,1
8772,0
22418,1
11852,1
23091,1
17899,0
20638,1
26748,1
33744,1
57212,1
7346,0
894,0
40137,1
29846,1
17643,0
20423,1
11047,0
21411,1
37175,0
33257,0
9896,0
4741,1
3681,1
33702,0
6807,0
28649,1
14638,0
32032,0
10129,1
46886,0
50598,0
6347,1
34151,1
37886,1
45255,0
23698,1
6595,0
53333,0
42331,1
48239,0
8014,0
49378,1
35682,0
1728,1
26873,0
29012,0
26839,1
28281,0
55734,1
31641,0
44615,0
54650,0
7666,0
36400,1
6485,0
44489,1
49895,0
11208,1
22359,1
40099,0
43338,0
52221,1
42711,1
41624,0
20924,0
39238,0
9557,1
19861,1
54719,1
9332,0
41253,1
13960,0
30615,0
8540,0
54409,0
22245,1
39329,0
8712,1
20301,0
42569,0
8724,0
6415,0
7417,0
568,1
13603,0
4636,1
39200,1
2984,0
21373,1
44196,0
34160,0
52423,0
46383,1
7634,1
53111,0
31411,1
9240,0
30987,1
6664,0
53255,0
26944,1
56200,1
8908,0
9691,0
27387,0
5482,1
6150,0
32083,0
24487,0
29412,1
49528,1
23269,1
756,0
6777,0
44118,1
8258,0
7070,0
7713,0
27121,1
54600,1
33668,0
33470,1
18931,0
50168,0
15148,1
20033,0
46093,0
56369,0
21067,1
4200,0
52278,0
59361,0
19204,0
54261,0
54224,1
35239,0
32041,0
30589,0
36789,0
41851,0
3747,0
2978,0
28604,1
53108,1
50704,0
4092,0
3358,0
13354,0
57588,0
322,0
10450,0
38370,0
23520,1
15388,0
19757,1
50980,1
24589,0
12177,1
5229,0
36738,0
26571,0
4438,0
6078,0
45596,1
20598,0
57175,0
16498,0
31020,0
3319,0
49857,0
7268,0
39423,0
43074,0
45744,0
44742,1
24607,0
43060,1
47727,0
55437,0
24593,1
29551,0
26055,1
7356,0
56661,1
44527,0
34594,0
3432,0
51011,1
28556,0
23528,0
24561,0
51053,0
46961,0
42350,1
43400,1
26155,1
49177,1
58616,1
20991,0
31514,0
40705,0
59521,0
1055,1
33512,0
44996,0
25421,0
28995,1
44730,1
48973,0
26949,1
16053,1
20378,0
58157,0
39827,0
17129,0
24675,0
35681,0
40871,0
1130,0
27014,0
27116,1
4454,0
53335,0
6195,1
49357,0
44411,0
36233,1
43985,0
26159,0
46409,0
47549,1
55180,0
2871,0
28032,0
988,0
57563,1
53890,0
4078,1
53757,0
3846,0
44349,0
17344,1
50903,0
24478,1
30972,1
28485,1
39500,0
42608,0
47437,1
15221,0
12311,0
55197,0
23746,0
22818,0
11110,0
58827,1
59211,0
56480,0
29534,0
11918,0
50048,0
20256,0
16810,0
44911,0
38892,1
32395,1
3853,0
55691,0
35639,1
39971,1
7146,0
14113,0
7660,0
18034,0
42513,0
3094,0
57196,1
37952,0
57026,0
17162,1
18064,1
29093,1
42242,0
52870,0
15260,0
21553,0
20909,0
3242,0
21889,1
7169,1
1603,0
40774,0
50212,1
45651,0
937,0
29597,0
21098,1
24556,0
51338,0
42610,1
5405,0
9475,0
7767,1
50292,1
7477,1
5042,1
3241,1
18548,1
53385,1
5352,0
3906,0
39872,0
30691,0
21760,0
55629,0
20226,0
39146,1
17804,0
33004,0
54023,0
26339,0
49957,0
39197,1
38494,0
44700,1
43642,1
39595,1
56800,0
51945,0
55291,0
10061,0
36320,1
24337,1
41265,0
14814,1
49280,0
13696,1
51215,0
11592,1
56209,0
39720,0
19987,0
46571,0
46734,0
55765,0
2495,1
30044,0
85,0
48318,1
44006,0
42102,0
34909,1
24267,1
52876,0
31498,1
15280,0
42034,1
15019,0
14633,0
12960,0
5909,0
19651,0
54393,1
13556,0
14221,1
48620,1
23862,0
33490,1
52823,1
48872,1
42199,1
6528,0
12683,0
59793,0
9735,0
55652,0
5908,0
20969,0
58789,0
41994,0
4516,1
47874,1
24133,0
49885,0
54492,0
18527,1
48854,1
46595,0
27292,1
58343,0
15091,0
48558,1
45899,0
8797,0
44580,0
49030,0
3218,0
3574,1
19977,0
22236,1
7834,0
11082,0
15240,0
37368,1
55483,0
24207,0
45271,1
39497,0
21259,1
13762,0
10917,0
36134,1
21753,0
55700,0
3018,0
50496,0
8310,0
55255,0
55965,0
56509,0
24174,0
25926,0
21279,1
16506,1
11196,0
30449,0
51856,0
33957,1
59155,0
28177,0
22097,0
6247,0
17076,0
29545,0
14917,0
55307,0
16579,0
3885,0
44485,0
27122,1
24699,0
12079,1
8900,0
51833,1
59295,1
8160,1
58223,0
37085,0
55320,0
25094,0
48347,0
25556,1
36718,1
9796,0
7148,1
6271,0
971,0
1169,1
10488,1
5951,1
19873,0
21827,1
7093,1
54956,1
9221,1
51399,0
12605,0
31653,0
8636,0
14852,0
5367,0
18051,1
7602,0
19697,1
41710,0
40261,0
12931,1
2032,0
50681,1
4780,1
22850,1
41639,0
5163,1
39137,0
20926,0
29865,0
4193,0
502,1
47995,0
1481,0
31009,0
4151,1
44443,0
4110,0
47936,0
59066,1
43145,1
40929,1
56919,1
48053,0
11269,0
25371,1
49423,0
45722,0
32557,0
13929,1
26064,0
32562,1
52069,0
25928,1
43839,0
24883,1
37451,0
20511,0
10368,1
49810,0
27214,0
21337,0
34654,0
2991,0
55635,0
23238,0
45419,1
20204,0
41112,0
14135,1
5296,1
57997,1
48740,1
931,0
9340,0
6368,0
11205,0
12118,1
40532,0
56976,0
24643,1
29070,0
16099,0
15405,0
44981,0
38363,1
38372,1
7106,1
32657,0
31586,0
11380,1
24740,0
3008,0
5439,0
43475,0
158,0
22836,0
51769,0
39620,0
45060,0
53531,0
43403,1
21057,0
12778,0
1588,0
1690,0
55204,1
26025,0
35170,0
31176,0
12016,0
38478,0
35699,1
1623,1
55474,0
3640,0
33600,0
40938,0
37549,1
28435,0
58799,0
31287,0
2016,0
56522,0
10829,0
4888,0
7409,1
39899,0
44750,0
16226,0
31489,1
10863,0
45746,0
19610,0
18482,0
15810,1
22697,0
5770,1
22272,0
50064,0
52085,0
39496,1
43529,1
540,0
36780,1
20143,0
27226,1
33867,0
15464,1
27972,0
49835,1
2553,0
13804,0
32239,0
34008,1
55100,0
48133,0
53595,0
54961,0
31764,0
14792,0
19775,0
31648,0
24215,0
19160,1
47616,1
46301,1
31529,0
43886,1
27479,1
58531,0
628,0
57112,0
13800,1
19417,1
34100,0
7912,1
33908,1
12211,1
21447,0
49521,0
12002,1
22433,1
19629,1
3772,0
49288,1
43838,1
10721,0
4473,1
59187,0
29201,1
34191,1
36977,0
57183,0
58987,0
53517,0
12813,0
39808,0
26947,0
40943,0
53149,1
8350,0
50105,1
17677,1
42281,0
46138,0
21084,0
46816,1
18345,1
24484,0
57654,1
13223,0
19548,0
34630,1
43077,0
12570,0
13461,0
56476,0
58763,1
58673,0
41346,1
17023,1
42717,0
44747,0
46708,0
12041,0
9317,0
58784,1
58730,1
47057,1
17315,1
20728,1
9495,0
58843,0
21107,0
30111,1
42814,0
3006,1
54432,0
3605,0
21370,1
51066,0
13008,0
32300,0
8902,0
52141,0
34825,0
23775,1
7482,0
55419,1
30372,1
13153,0
52648,1
59040,0
55388,0
56947,0
36524,0
59913,1
27626,0
10903,0
43284,0
36787,0
39822,1
7228,1
2962,0
22456,1
3,0
54937,1
58861,1
31199,0
16772,1
19855,1
25685,0
39093,1
15196,1
25890,0
52104,1
49538,1
8297,1
31415,1
24566,0
35050,1
14006,0
44861,1
39696,0
369,0
11072,1
970,0
7569,0
58304,0
47715,0
16018,0
43380,0
7203,1
8666,0
1126,0
41453,0
43979,0
54939,1
42891,0
10722,0
53252,1
25696,1
37765,0
37016,1
37788,0
5194,0
28731,0
23113,1
52307,1
7613,0
31550,0
32728,1
21870,0
29040,0
12032,0
9303,1
58008,0
28150,1
9086,0
42333,1
39835,1
2136,0
59094,0
20527,0
33962,0
35900,0
49739,1
54299,0
56709,1
45718,1
44520,1
42823,1
38344,1
45234,1
29719,1
35701,0
50546,0
54119,1
28625,0
41334,0
23186,0
54745,0
9513,0
18537,0
3801,0
21097,1
39153,1
55595,0
26379,0
58213,0
51274,1
10161,1
51669,0
22502,0
8974,1
20499,1
17150,0
13580,1
32912,0
50403,1
39291,0
8919,1
37558,0
11361,0
54188,1
8931,0
1974,0
48868,1
35464,1
2100,1
33028,1
11064,0
26625,1
57447,0
59158,1
43257,0
31026,0
27318,0
35610,0
40720,0
9395,0
47777,0
59655,1
26767,0
15834,0
20775,0
28068,1
32595,0
18024,0
50242,0
29783,0
45919,0
47765,0
6767,0
47257,0
10332,1
37366,1
50450,0
38595,1
13124,1
2268,0
32588,0
55105,0
47661,0
31667,1
56481,0
17496,1
5980,0
48144,1
59436,1
34913,0
55201,0
20611,1
49893,0
28454,0
159,0
56334,0
5167,0
51335,1
24403,0
16603,0
3089,0
2762,0
34095,0
815,1
13255,0
12387,0
38683,0
35102,0
20118,1
16416,0
13616,1
27004,1
50433,1
54746,0
20232,0
22523,0
24078,1
11480,0
6478,0
37631,0
28574,1
55878,1
59566,1
44439,0
1474,0
8162,1
16695,0
28293,0
56862,0
19916,1
9803,0
38563,0
47541,0
42935,0
55756,0
54695,0
28599,1
2692,0
1245,0
17872,0
14311,0
19162,0
13224,0
56078,0
10695,1
25824,1
22210,1
23920,0
18966,0
51289,0
32561,0
2916,0
39411,0
8503,0
1890,1
23833,0
32851,0
52166,1
34831,0
4399,0
34744,0
52878,0
27358,0
22780,0
48074,0
36014,1
22249,0
6901,0
7031,0
38811,0
39094,0
40520,0
42153,1
12825,0
48766,1
13182,0
42860,0
37288,0
3205,0
49067,0
50511,0
54175,0
33173,0
7466,0
2432,1
26000,0
27781,0
20803,0
33802,0
8901,0
33096,1
43651,0
29171,1
10300,0
2880,1
51682,1
25297,1
29023,1
1267,1
31919,0
4696,0
15922,1
51603,0
58231,0
53648,0
28055,0
11090,0
2555,0
6809,1
6273,0
59909,1
54297,1
39367,0
26867,0
22548,0
30010,1
12459,0
14487,0
12031,0
40339,0
11144,1
7965,1
40338,0
12312,0
51866,1
39733,0
43902,1
2656,0
24186,1
20943,0
43976,0
9517,0
6911,0
1916,0
55893,0
32616,1
35810,1
37427,0
29758,0
13314,1
17232,0
5519,0
43537,1
35014,0
58829,1
37608,1
45712,0
38739,0
24178,0
8295,0
3032,0
17681,0
31743,0
25649,0
50873,1
43236,0
19645,0
15603,0
40060,1
47623,0
13187,1
39262,0
12333,1
47077,0
23419,0
28371,0
38491,0
8660,0
38976,0
12710,1
48515,1
24685,1
5185,1
16825,1
6567,0
17581,0
50029,1
43454,0
1230,0
5918,0
14506,0
54884,1
46917,0
54284,1
13950,0
13965,1
37138,0
23348,1
36159,0
52955,0
1665,0
29520,0
3932,0
9923,0
19321,1
28484,1
49267,0
2746,0
40873,1
55551,0
53933,1
28979,0
31623,1
12764,1
18625,0
12294,0
33253,0
53086,1
32994,1
16425,0
50309,0
25664,0
15040,1
39960,0
6105,0
5517,1
8321,0
40207,0
44052,0
49771,1
43754,0
34425,0
7079,1
11758,1
27869,0
15578,0
45867,0
34511,0
38095,0
17407,0
1071,0
16883,0
20495,0
50211,0
43179,0
21290,0
43824,1
52886,1
5288,1
50985,0
6049,0
15918,0
34572,0
13712,0
58805,0
20330,0
17282,0
2760,0
40778,0
10293,0
9400,0
37755,0
29978,0
14467,1
43342,1
35333,1
42045,0
33266,0
25935,0
42632,0
3345,1
6434,0
18844,1
21196,0
13632,0
34469,0
22833,1
36331,1
15926,0
6375,0
579,0
33158,1
59984,1
11761,0
55673,0
40089,1
42043,0
44207,0
42786,0
49945,0
55152,1
30573,0
37143,0
20568,1
22852,1
10433,1
25065,0
59507,0
58796,1
56226,0
9283,0
55535,1
28209,1
28442,0
49356,1
45593,0
4553,0
53256,1
17169,1
56755,0
56504,0
34188,1
